"program","year","week","site","depth","BT","weekly_mean_temp","dhw","annual_max"
"TCRMP",2010,40,"Great Pond",4,30,28.6731398809524,2.92595833333336,0
"TCRMP",2011,40,"Great Pond",4,30,29.7103318452381,0,0
"TCRMP",2012,40,"Great Pond",4,30,29.4924270833333,1.1214494047619,0
"TCRMP",2013,40,"Great Pond",4,30,30.1605119047619,2.32061904761906,0
"TCRMP",2014,40,"Great Pond",4,30,29.4097336309524,0,0
"TCRMP",2015,40,"Great Pond",4,30,30.3806800595238,2.59373065476187,0
"TCRMP",2017,40,"Great Pond",4,30,29.4217574404762,0,0
"TCRMP",2018,40,"Great Pond",4,30,29.182724702381,0,0
"TCRMP",2007,41,"Great Pond",4,30,29.556255952381,0,0
"TCRMP",2008,41,"Great Pond",4,30,29.6293392857143,0,0
"TCRMP",2009,41,"Great Pond",4,30,29.7752142857143,0,0
"TCRMP",2010,41,"Great Pond",4,30,29.3473154761905,2.92595833333336,0
"TCRMP",2011,41,"Great Pond",4,30,29.4792455357143,0,0
"TCRMP",2012,41,"Great Pond",4,30,29.4871175595238,1.1214494047619,0
"TCRMP",2013,41,"Great Pond",4,30,30.0154895833333,3.33610863095239,1
"TCRMP",2014,41,"Great Pond",4,30,29.6034910714286,0,0
"TCRMP",2015,41,"Great Pond",4,30,29.842380952381,2.59373065476187,0
"TCRMP",2016,41,"Great Pond",4,30,29.9152310416667,0,0
"TCRMP",2017,41,"Great Pond",4,30,29.3165059523809,0,0
"TCRMP",2018,41,"Great Pond",4,30,28.733193452381,0,0
"TCRMP",2007,42,"Great Pond",4,30,29.2573273809524,0,0
"TCRMP",2008,42,"Great Pond",4,30,28.6631845238095,0,0
"TCRMP",2009,42,"Great Pond",4,30,29.4781934523809,0,0
"TCRMP",2010,42,"Great Pond",4,30,29.2760505952381,2.92595833333336,0
"TCRMP",2011,42,"Great Pond",4,30,29.2913407738095,0,0
"TCRMP",2012,42,"Great Pond",4,30,29.2321369047619,1.1214494047619,0
"TCRMP",2013,42,"Great Pond",4,30,29.7972336309524,3.33610863095239,0
"TCRMP",2014,42,"Great Pond",4,30,29.6976026785714,0,0
"TCRMP",2015,42,"Great Pond",4,30,29.8443244047619,2.59373065476187,0
"TCRMP",2016,42,"Great Pond",4,30,29.8018110119048,0,0
"TCRMP",2017,42,"Great Pond",4,30,28.9623869047619,0,0
"TCRMP",2018,42,"Great Pond",4,30,28.4866875,0,0
"TCRMP",2007,43,"Great Pond",4,30,28.9272916666667,0,0
"TCRMP",2008,43,"Great Pond",4,30,28.663755952381,0,0
"TCRMP",2009,43,"Great Pond",4,30,29.4255386904762,0,0
"TCRMP",2010,43,"Great Pond",4,30,28.8968869047619,2.92595833333336,0
"TCRMP",2011,43,"Great Pond",4,30,28.9886294642857,0,0
"TCRMP",2012,43,"Great Pond",4,30,29.1079583333333,1.1214494047619,0
"TCRMP",2013,43,"Great Pond",4,30,29.7417574404762,3.33610863095239,0
"TCRMP",2014,43,"Great Pond",4,30,29.6362886904762,0,0
"TCRMP",2015,43,"Great Pond",4,30,30.1111875,3.70491815476186,1
"TCRMP",2016,43,"Great Pond",4,30,29.8694717261905,0,0
"TCRMP",2017,43,"Great Pond",4,30,28.8838214285714,0,0
"TCRMP",2018,43,"Great Pond",4,30,28.9694077380952,0,0
"TCRMP",2007,44,"Great Pond",4,30,28.4533541666667,0,0
"TCRMP",2008,44,"Great Pond",4,30,28.7207113095238,0,0
"TCRMP",2009,44,"Great Pond",4,30,29.1229761904762,0,0
"TCRMP",2010,44,"Great Pond",4,30,28.5213392857143,2.92595833333336,0
"TCRMP",2011,44,"Great Pond",4,30,28.8044419642857,0,0
"TCRMP",2012,44,"Great Pond",4,30,29.4375193452381,1.1214494047619,0
"TCRMP",2013,44,"Great Pond",4,30,29.1097023809524,3.33610863095239,0
"TCRMP",2014,44,"Great Pond",4,30,29.510412202381,0,0
"TCRMP",2015,44,"Great Pond",4,30,29.5847038690476,3.70491815476186,0
"TCRMP",2016,44,"Great Pond",4,30,29.5959107142857,0,0
"TCRMP",2017,44,"Great Pond",4,30,29.068787202381,0,0
"TCRMP",2018,44,"Great Pond",4,30,29.0719598214286,0,0
"TCRMP",2007,45,"Great Pond",4,30,28.6967023809524,0,0
"TCRMP",2008,45,"Great Pond",4,30,28.918744047619,0,0
"TCRMP",2009,45,"Great Pond",4,30,29.1266190476191,0,0
"TCRMP",2010,45,"Great Pond",4,30,28.1973928571429,1.52406845238096,0
"TCRMP",2011,45,"Great Pond",4,30,29.0332827380952,0,0
"TCRMP",2012,45,"Great Pond",4,30,28.9446755952381,1.1214494047619,0
"TCRMP",2013,45,"Great Pond",4,30,28.930130952381,3.33610863095239,0
"TCRMP",2014,45,"Great Pond",4,30,28.8065223214286,0,0
"TCRMP",2015,45,"Great Pond",4,30,29.1860639880953,3.70491815476186,0
"TCRMP",2016,45,"Great Pond",4,30,29.2622916666667,0,0
"TCRMP",2017,45,"Great Pond",4,30,28.7090848214286,0,0
"TCRMP",2018,45,"Great Pond",4,30,28.1836696428571,0,0
"TCRMP",2007,46,"Great Pond",4,30,28.4746964285714,0,0
"TCRMP",2008,46,"Great Pond",4,30,28.4521369047619,0,0
"TCRMP",2009,46,"Great Pond",4,30,28.8387678571428,0,0
"TCRMP",2010,46,"Great Pond",4,30,27.9437113095238,0,0
"TCRMP",2011,46,"Great Pond",4,30,28.5150297619047,0,0
"TCRMP",2012,46,"Great Pond",4,30,28.664974702381,1.1214494047619,0
"TCRMP",2013,46,"Great Pond",4,30,28.9517470238095,3.33610863095239,0
"TCRMP",2014,46,"Great Pond",4,30,28.8646041666667,0,0
"TCRMP",2015,46,"Great Pond",4,30,28.9241815476191,3.70491815476186,0
"TCRMP",2016,46,"Great Pond",4,30,29.2602351190476,0,0
"TCRMP",2017,46,"Great Pond",4,30,28.8148318452381,0,0
"TCRMP",2018,46,"Great Pond",4,30,28.0113630952381,0,0
"TCRMP",2007,47,"Great Pond",4,30,28.0005952380952,0,0
"TCRMP",2008,47,"Great Pond",4,30,28.1496160714286,0,0
"TCRMP",2009,47,"Great Pond",4,30,28.901875,0,0
"TCRMP",2010,47,"Great Pond",4,30,27.3271577380952,0,0
"TCRMP",2011,47,"Great Pond",4,30,28.3957946428571,0,0
"TCRMP",2012,47,"Great Pond",4,30,28.9707380952381,1.1214494047619,0
"TCRMP",2013,47,"Great Pond",4,30,28.6278318452381,3.33610863095239,0
"TCRMP",2014,47,"Great Pond",4,30,28.4201071428571,0,0
"TCRMP",2015,47,"Great Pond",4,30,28.4336264880952,3.70491815476186,0
"TCRMP",2016,47,"Great Pond",4,30,28.799181547619,0,0
"TCRMP",2017,47,"Great Pond",4,30,28.8167113095238,0,0
"TCRMP",2018,47,"Great Pond",4,30,27.9389151785714,0,0
"TCRMP",2007,48,"Great Pond",4,30,27.6783363095238,0,0
"TCRMP",2008,48,"Great Pond",4,30,27.5402380952381,0,0
"TCRMP",2009,48,"Great Pond",4,30,28.7236875,0,0
"TCRMP",2010,48,"Great Pond",4,30,26.9798988095238,0,0
"TCRMP",2011,48,"Great Pond",4,30,28.2028779761905,0,0
"TCRMP",2012,48,"Great Pond",4,30,28.4124434523809,1.1214494047619,0
"TCRMP",2013,48,"Great Pond",4,30,28.1533630952381,3.33610863095239,0
"TCRMP",2014,48,"Great Pond",4,30,28.15859375,0,0
"TCRMP",2015,48,"Great Pond",4,30,28.4537767857143,3.70491815476186,0
"TCRMP",2016,48,"Great Pond",4,30,28.7067976190476,0,0
"TCRMP",2017,48,"Great Pond",4,30,28.635337797619,0,0
"TCRMP",2018,48,"Great Pond",4,30,28.0989136904762,0,0
"TCRMP",2007,49,"Great Pond",4,30,27.4781726190476,0,0
"TCRMP",2008,49,"Great Pond",4,30,27.1588571428571,0,0
"TCRMP",2009,49,"Great Pond",4,30,28.4628452380952,0,0
"TCRMP",2010,49,"Great Pond",4,30,27.0876101190476,0,0
"TCRMP",2011,49,"Great Pond",4,30,28.1047142857143,0,0
"TCRMP",2012,49,"Great Pond",4,30,28.0198244047619,0,0
"TCRMP",2013,49,"Great Pond",4,30,28.0465,3.33610863095239,0
"TCRMP",2014,49,"Great Pond",4,30,28.1640625,0,0
"TCRMP",2015,49,"Great Pond",4,30,28.2596160714286,3.70491815476186,0
"TCRMP",2016,49,"Great Pond",4,30,28.2669866071429,0,0
"TCRMP",2017,49,"Great Pond",4,30,28.1953229166667,0,0
"TCRMP",2018,49,"Great Pond",4,30,27.5717589285714,0,0
"TCRMP",2007,50,"Great Pond",4,30,27.2218273809524,0,0
"TCRMP",2008,50,"Great Pond",4,30,26.657380952381,0,0
"TCRMP",2009,50,"Great Pond",4,30,28.0944553571429,0,0
"TCRMP",2010,50,"Great Pond",4,30,26.9757261904762,0,0
"TCRMP",2011,50,"Great Pond",4,30,27.7127172619047,0,0
"TCRMP",2012,50,"Great Pond",4,30,27.6514836309524,0,0
"TCRMP",2013,50,"Great Pond",4,30,27.417375,3.33610863095239,0
"TCRMP",2014,50,"Great Pond",4,30,28.0271860119048,0,0
"TCRMP",2015,50,"Great Pond",4,30,28.0276785714286,3.70491815476186,0
"TCRMP",2016,50,"Great Pond",4,30,28.0200416666667,0,0
"TCRMP",2017,50,"Great Pond",4,30,27.9640654761905,0,0
"TCRMP",2018,50,"Great Pond",4,30,27.3503020833333,0,0
"TCRMP",2007,51,"Great Pond",4,30,27.2866904761905,0,0
"TCRMP",2008,51,"Great Pond",4,30,26.5179077380952,0,0
"TCRMP",2009,51,"Great Pond",4,30,27.6323125,0,0
"TCRMP",2010,51,"Great Pond",4,30,26.6342202380952,0,0
"TCRMP",2011,51,"Great Pond",4,30,26.8255505952381,0,0
"TCRMP",2012,51,"Great Pond",4,30,27.443880952381,0,0
"TCRMP",2013,51,"Great Pond",4,30,27.3549672619047,2.17600148809523,0
"TCRMP",2014,51,"Great Pond",4,30,27.5551041666667,0,0
"TCRMP",2015,51,"Great Pond",4,30,27.7773526785714,2.49186755952377,0
"TCRMP",2016,51,"Great Pond",4,30,27.453349702381,0,0
"TCRMP",2017,51,"Great Pond",4,30,27.5962663690476,0,0
"TCRMP",2018,51,"Great Pond",4,30,27.2159375,0,0
"TCRMP",2007,52,"Great Pond",4,30,27.1771011904762,0,0
"TCRMP",2008,52,"Great Pond",4,30,26.2755178571429,0,0
"TCRMP",2009,52,"Great Pond",4,30,27.8435357142857,0,0
"TCRMP",2010,52,"Great Pond",4,30,26.5526083333333,0,0
"TCRMP",2011,52,"Great Pond",4,30,25.7636354166667,0,0
"TCRMP",2011,52,"Great Pond",4,30,26.7403055555556,0,0
"TCRMP",2012,52,"Great Pond",4,30,26.6658020833333,0,0
"TCRMP",2012,52,"Great Pond",4,30,27.3077172619048,0,0
"TCRMP",2013,52,"Great Pond",4,30,27.0009181547619,1.01548958333333,0
"TCRMP",2014,52,"Great Pond",4,30,27.2998244047619,0,0
"TCRMP",2015,52,"Great Pond",4,30,27.5314479166667,1.11118749999999,0
"TCRMP",2016,52,"Great Pond",4,30,27.3050451388889,0,0
"TCRMP",2017,52,"Great Pond",4,30,27.1046666666667,0,0
"TCRMP",2017,52,"Great Pond",4,30,27.2245669642857,0,0
"TCRMP",2018,52,"Great Pond",4,30,26.7124389880952,0,0
"TCRMP",2009,53,"Great Pond",4,30,28.0367135416666,0,0
"TCRMP",2010,53,"Great Pond",4,30,27.5890833333333,0,0
"TCRMP",2015,53,"Great Pond",4,30,27.3687213541666,1.11118749999999,0
"TCRMP",2016,53,"Great Pond",4,30,27.1707048611111,0,0
"TCRMP",2007,1,"Fish Bay",6,30,26.7687665344196,0,1
"TCRMP",2007,1,"Fish Bay",6,30,26.7238645833333,0,0
"TCRMP",2008,1,"Fish Bay",6,30,26.7276336805555,0,1
"TCRMP",2008,1,"Fish Bay",6,30,25.8930694444444,0,0
"TCRMP",2009,1,"Fish Bay",6,30,26.244265625,0,1
"TCRMP",2010,1,"Fish Bay",6,30,27.5353303571428,0,0
"TCRMP",2011,1,"Fish Bay",6,30,26.0554821428571,0,1
"TCRMP",2012,1,"Fish Bay",6,30,26.7648898809524,0,0
"TCRMP",2012,1,"Fish Bay",6,30,27.3205625,0,0
"TCRMP",2013,1,"Fish Bay",6,30,26.8776927083333,0,1
"TCRMP",2014,1,"Fish Bay",6,30,27.0485416666667,0,1
"TCRMP",2015,1,"Fish Bay",6,30,26.882546875,0,0
"TCRMP",2016,1,"Fish Bay",6,30,27.3241443452381,0,1
"TCRMP",2017,1,"Fish Bay",6,30,27.0370461309524,0,1
"TCRMP",2018,1,"Brewers Bay",6,29.9,26.6107708333333,0,1
"TCRMP",2018,1,"Fish Bay",6,30,27.0888110119048,0,1
"TCRMP",2018,1,"Fish Bay",6,30,26.1193020833333,0,0
"TCRMP",2007,2,"Fish Bay",6,30,26.8873048942262,0,0
"TCRMP",2008,2,"Fish Bay",6,30,26.6817395833333,0,0
"TCRMP",2009,2,"Fish Bay",6,30,26.4118377976191,0,0
"TCRMP",2010,2,"Fish Bay",6,30,27.3415446428571,0,0
"TCRMP",2011,2,"Fish Bay",6,30,26.2818541666667,0,0
"TCRMP",2012,2,"Fish Bay",6,30,26.5903854166667,0,0
"TCRMP",2013,2,"Fish Bay",6,30,26.2222053571428,0,0
"TCRMP",2015,2,"Fish Bay",6,30,26.7079404761905,0,0
"TCRMP",2016,2,"Fish Bay",6,30,27.2292901785714,0,0
"TCRMP",2017,2,"Fish Bay",6,30,26.6811770833333,0,0
"TCRMP",2018,2,"Fish Bay",6,30,26.7870461309524,0,0
"TCRMP",2007,3,"Fish Bay",6,30,26.4991708004316,0,0
"TCRMP",2008,3,"Fish Bay",6,30,26.6606056547619,0,0
"TCRMP",2009,3,"Fish Bay",6,30,25.9691949404762,0,0
"TCRMP",2010,3,"Fish Bay",6,30,27.3503467261905,0,0
"TCRMP",2011,3,"Fish Bay",6,30,26.4723526785714,0,0
"TCRMP",2012,3,"Fish Bay",6,30,26.1313854166667,0,0
"TCRMP",2013,3,"Fish Bay",6,30,26.0859821428571,0,0
"TCRMP",2015,3,"Fish Bay",6,30,26.7063199404762,0,0
"TCRMP",2016,3,"Fish Bay",6,30,27.1720476190476,0,0
"TCRMP",2017,3,"Fish Bay",6,30,26.2400074404762,0,0
"TCRMP",2018,3,"Fish Bay",6,30,27.0307347943723,0,0
"TCRMP",2007,4,"Fish Bay",6,30,26.637598379747,0,0
"TCRMP",2008,4,"Fish Bay",6,30,26.2640788690476,0,0
"TCRMP",2009,4,"Fish Bay",6,30,26.6487023809524,0,0
"TCRMP",2010,4,"Fish Bay",6,30,26.8654806547619,0,0
"TCRMP",2011,4,"Fish Bay",6,30,26.5039285714286,0,0
"TCRMP",2012,4,"Fish Bay",6,30,25.8527961309524,0,0
"TCRMP",2013,4,"Fish Bay",6,30,26.3276383928572,0,0
"TCRMP",2014,4,"Fish Bay",6,30,26.5875717261905,0,0
"TCRMP",2015,4,"Fish Bay",6,30,27.0879598214286,0,0
"TCRMP",2016,4,"Fish Bay",6,30,26.9185044642857,0,0
"TCRMP",2017,4,"Fish Bay",6,30,26.5630089285714,0,0
"TCRMP",2007,5,"Fish Bay",6,30,26.8284118719197,0,0
"TCRMP",2008,5,"Fish Bay",6,30,26.0963318452381,0,0
"TCRMP",2009,5,"Fish Bay",6,30,26.3929985119048,0,0
"TCRMP",2010,5,"Fish Bay",6,30,27.0591383928572,0,0
"TCRMP",2011,5,"Fish Bay",6,30,26.4669270833333,0,0
"TCRMP",2012,5,"Fish Bay",6,30,25.812662202381,0,0
"TCRMP",2013,5,"Fish Bay",6,30,26.2923258928571,0,0
"TCRMP",2014,5,"Fish Bay",6,30,26.2750044642857,0,0
"TCRMP",2015,5,"Fish Bay",6,30,27.246537202381,0,0
"TCRMP",2016,5,"Fish Bay",6,30,26.9621666666667,0,0
"TCRMP",2017,5,"Fish Bay",6,30,26.6008482142857,0,0
"TCRMP",2007,6,"Fish Bay",6,30,26.8471395504167,0,0
"TCRMP",2008,6,"Fish Bay",6,30,25.7899940476191,0,0
"TCRMP",2009,6,"Fish Bay",6,30,26.4111696428572,0,0
"TCRMP",2010,6,"Fish Bay",6,30,27.5055550595238,0,0
"TCRMP",2011,6,"Fish Bay",6,30,26.3171636904762,0,0
"TCRMP",2012,6,"Fish Bay",6,30,26.1409270833333,0,0
"TCRMP",2013,6,"Fish Bay",6,30,26.1938690476191,0,0
"TCRMP",2014,6,"Fish Bay",6,30,26.2793020833333,0,0
"TCRMP",2015,6,"Fish Bay",6,30,27.1228348214286,0,0
"TCRMP",2016,6,"Fish Bay",6,30,27.139119047619,0,0
"TCRMP",2017,6,"Fish Bay",6,30,26.6469136904762,0,0
"TCRMP",2007,7,"Fish Bay",6,30,27.0641972555208,0,0
"TCRMP",2008,7,"Fish Bay",6,30,25.7746354166667,0,0
"TCRMP",2009,7,"Fish Bay",6,30,25.855724702381,0,0
"TCRMP",2010,7,"Fish Bay",6,30,27.6831130952381,0,0
"TCRMP",2011,7,"Fish Bay",6,30,26.6475163690476,0,0
"TCRMP",2012,7,"Fish Bay",6,30,26.4152842261905,0,0
"TCRMP",2013,7,"Fish Bay",6,30,26.2560133928571,0,0
"TCRMP",2014,7,"Fish Bay",6,30,26.5981845238095,0,0
"TCRMP",2015,7,"Fish Bay",6,30,27.1757380952381,0,0
"TCRMP",2016,7,"Fish Bay",6,30,26.8589672619048,0,0
"TCRMP",2017,7,"Fish Bay",6,30,26.9725699404762,0,0
"TCRMP",2007,8,"Fish Bay",6,30,27.1153877314434,0,0
"TCRMP",2008,8,"Fish Bay",6,30,25.6776741071429,0,0
"TCRMP",2009,8,"Fish Bay",6,30,25.7027470238095,0,0
"TCRMP",2010,8,"Fish Bay",6,30,27.6217708333333,0,0
"TCRMP",2011,8,"Fish Bay",6,30,26.1938958333333,0,0
"TCRMP",2012,8,"Fish Bay",6,30,26.6022946428571,0,0
"TCRMP",2013,8,"Fish Bay",6,30,26.1843095238095,0,0
"TCRMP",2014,8,"Fish Bay",6,30,26.3229538690476,0,0
"TCRMP",2015,8,"Fish Bay",6,30,27.1152633928571,0,0
"TCRMP",2016,8,"Fish Bay",6,30,27.1236220238095,0,0
"TCRMP",2017,8,"Fish Bay",6,30,26.986130952381,0,0
"TCRMP",2007,9,"Fish Bay",6,30,27.2959713951637,0,0
"TCRMP",2008,9,"Fish Bay",6,30,26.0258050595238,0,0
"TCRMP",2009,9,"Fish Bay",6,30,25.9384211309524,0,0
"TCRMP",2010,9,"Fish Bay",6,30,27.8219449404762,0,0
"TCRMP",2011,9,"Fish Bay",6,30,25.9041577380952,0,0
"TCRMP",2012,9,"Fish Bay",6,30,26.3397053571429,0,0
"TCRMP",2013,9,"Fish Bay",6,30,26.3762202380952,0,0
"TCRMP",2014,9,"Fish Bay",6,30,26.478650297619,0,0
"TCRMP",2015,9,"Fish Bay",6,30,26.90746875,0,0
"TCRMP",2016,9,"Fish Bay",6,30,27.2925654761905,0,0
"TCRMP",2017,9,"Fish Bay",6,30,26.7447604166667,0,0
"TCRMP",2007,10,"Fish Bay",6,30,27.1939095569345,0,0
"TCRMP",2008,10,"Fish Bay",6,30,25.768849702381,0,0
"TCRMP",2009,10,"Fish Bay",6,30,25.8075892857143,0,0
"TCRMP",2010,10,"Fish Bay",6,30,27.1008407738095,0,0
"TCRMP",2011,10,"Fish Bay",6,30,25.9943110119048,0,0
"TCRMP",2012,10,"Fish Bay",6,30,26.1131235119048,0,0
"TCRMP",2013,10,"Fish Bay",6,30,26.2241086309524,0,0
"TCRMP",2014,10,"Fish Bay",6,30,26.4277202380952,0,0
"TCRMP",2015,10,"Fish Bay",6,30,26.3423764880952,0,0
"TCRMP",2016,10,"Fish Bay",6,30,26.7291830357143,0,0
"TCRMP",2017,10,"Fish Bay",6,30,26.1742425595238,0,0
"TCRMP",2007,11,"Fish Bay",6,30,27.0803488756101,0,0
"TCRMP",2008,11,"Fish Bay",6,30,26.1496175595238,0,0
"TCRMP",2009,11,"Fish Bay",6,30,25.0725491071429,0,0
"TCRMP",2010,11,"Fish Bay",6,30,28.0001681547619,0,0
"TCRMP",2011,11,"Fish Bay",6,30,25.9796696428571,0,0
"TCRMP",2012,11,"Fish Bay",6,30,26.4113154761905,0,0
"TCRMP",2013,11,"Fish Bay",6,30,26.0359092261905,0,0
"TCRMP",2014,11,"Fish Bay",6,30,26.8126845238095,0,0
"TCRMP",2015,11,"Fish Bay",6,30,26.2616696428571,0,0
"TCRMP",2016,11,"Fish Bay",6,30,26.9117336309524,0,0
"TCRMP",2017,11,"Fish Bay",6,30,26.7142366071429,0,0
"TCRMP",2007,12,"Fish Bay",6,30,27.2194510581399,0,0
"TCRMP",2008,12,"Fish Bay",6,30,25.8226636904762,0,0
"TCRMP",2009,12,"Fish Bay",6,30,25.4232098214286,0,0
"TCRMP",2010,12,"Fish Bay",6,30,28.2226398809524,0,0
"TCRMP",2011,12,"Fish Bay",6,30,26.1370848214286,0,0
"TCRMP",2012,12,"Fish Bay",6,30,26.4735907738095,0,0
"TCRMP",2013,12,"Fish Bay",6,30,26.6415788690476,0,0
"TCRMP",2014,12,"Fish Bay",6,30,27.1223154761905,0,0
"TCRMP",2015,12,"Fish Bay",6,30,26.7438020833333,0,0
"TCRMP",2016,12,"Fish Bay",6,30,26.9553973214286,0,0
"TCRMP",2017,12,"Fish Bay",6,30,27.0237708333333,0,0
"TCRMP",2007,13,"Fish Bay",6,30,27.144539517247,0,0
"TCRMP",2008,13,"Fish Bay",6,30,25.8924523809524,0,0
"TCRMP",2009,13,"Fish Bay",6,30,25.4078258928571,0,0
"TCRMP",2010,13,"Fish Bay",6,30,28.22984375,0,0
"TCRMP",2011,13,"Fish Bay",6,30,26.7845282738095,0,0
"TCRMP",2012,13,"Fish Bay",6,30,26.6354791666667,0,0
"TCRMP",2013,13,"Fish Bay",6,30,27.022380952381,0,0
"TCRMP",2014,13,"Fish Bay",6,30,27.4433318452381,0,0
"TCRMP",2015,13,"Fish Bay",6,30,27.0884345238095,0,0
"TCRMP",2016,13,"Fish Bay",6,30,26.6979732142857,0,0
"TCRMP",2017,13,"Fish Bay",6,30,27.090400297619,0,0
"TCRMP",2007,14,"Fish Bay",6,30,26.9889037701934,0,0
"TCRMP",2008,14,"Fish Bay",6,30,25.6358854166667,0,0
"TCRMP",2009,14,"Fish Bay",6,30,26.0283943452381,0,0
"TCRMP",2010,14,"Fish Bay",6,30,27.5947247023809,0,0
"TCRMP",2011,14,"Fish Bay",6,30,26.8054241071429,0,0
"TCRMP",2012,14,"Fish Bay",6,30,27.2316458333333,0,0
"TCRMP",2013,14,"Fish Bay",6,30,27.03540625,0,0
"TCRMP",2014,14,"Fish Bay",6,30,27.2171264880952,0,0
"TCRMP",2015,14,"Fish Bay",6,30,26.9355342261905,0,0
"TCRMP",2016,14,"Fish Bay",6,30,27.3890119047619,0,0
"TCRMP",2017,14,"Fish Bay",6,30,27.6367053571429,0,0
"TCRMP",2007,15,"Fish Bay",6,30,27.7270085980357,0,0
"TCRMP",2008,15,"Fish Bay",6,30,26.0287098214286,0,0
"TCRMP",2009,15,"Fish Bay",6,30,26.6218809523809,0,0
"TCRMP",2010,15,"Fish Bay",6,30,27.5793839285714,0,0
"TCRMP",2011,15,"Fish Bay",6,30,26.9416889880952,0,0
"TCRMP",2012,15,"Fish Bay",6,30,27.4382306547619,0,0
"TCRMP",2013,15,"Fish Bay",6,30,27.4265967261905,0,0
"TCRMP",2014,15,"Fish Bay",6,30,27.1036577380952,0,0
"TCRMP",2015,15,"Fish Bay",6,30,27.0437559523809,0,0
"TCRMP",2016,15,"Fish Bay",6,30,27.704306547619,0,0
"TCRMP",2017,15,"Fish Bay",6,30,27.5679598214286,0,0
"TCRMP",2007,16,"Fish Bay",6,30,27.8972619047619,0,0
"TCRMP",2008,16,"Fish Bay",6,30,26.4955729166667,0,0
"TCRMP",2009,16,"Fish Bay",6,30,26.92565625,0,0
"TCRMP",2010,16,"Fish Bay",6,30,27.9067023809524,0,0
"TCRMP",2011,16,"Fish Bay",6,30,27.2643050595238,0,0
"TCRMP",2012,16,"Fish Bay",6,30,26.9565342261905,0,0
"TCRMP",2013,16,"Fish Bay",6,30,27.1812961309524,0,0
"TCRMP",2014,16,"Fish Bay",6,30,27.2091220238095,0,0
"TCRMP",2015,16,"Fish Bay",6,30,27.0884211309524,0,0
"TCRMP",2016,16,"Fish Bay",6,30,27.752818452381,0,0
"TCRMP",2017,16,"Fish Bay",6,30,27.0218645833333,0,0
"TCRMP",2007,17,"Fish Bay",6,30,27.7428199404762,0,0
"TCRMP",2008,17,"Fish Bay",6,30,27.1031041666667,0,0
"TCRMP",2009,17,"Fish Bay",6,30,27.3183928571429,0,0
"TCRMP",2010,17,"Fish Bay",6,30,28.6889776785714,0,0
"TCRMP",2011,17,"Fish Bay",6,30,27.5030104166667,0,0
"TCRMP",2012,17,"Fish Bay",6,30,27.4874181547619,0,0
"TCRMP",2013,17,"Fish Bay",6,30,26.8319196428571,0,0
"TCRMP",2014,17,"Fish Bay",6,30,27.4985773809524,0,0
"TCRMP",2015,17,"Fish Bay",6,30,27.6142336309524,0,0
"TCRMP",2016,17,"Fish Bay",6,30,27.8790431547619,0,0
"TCRMP",2017,17,"Fish Bay",6,30,27.266775297619,0,0
"TCRMP",2007,18,"Fish Bay",6,30,27.9469523809524,0,0
"TCRMP",2008,18,"Fish Bay",6,30,27.2815104166667,0,0
"TCRMP",2009,18,"Fish Bay",6,30,26.9338139880952,0,0
"TCRMP",2010,18,"Fish Bay",6,30,28.5803392857143,0,0
"TCRMP",2011,18,"Fish Bay",6,30,27.3031741071429,0,0
"TCRMP",2012,18,"Fish Bay",6,30,26.9379464285714,0,0
"TCRMP",2013,18,"Fish Bay",6,30,27.2397648809524,0,0
"TCRMP",2014,18,"Fish Bay",6,30,27.9449136904762,0,0
"TCRMP",2015,18,"Fish Bay",6,30,28.3267321428571,0,0
"TCRMP",2016,18,"Fish Bay",6,30,27.8003571428571,0,0
"TCRMP",2017,18,"Fish Bay",6,30,27.3445684523809,0,0
"TCRMP",2007,19,"Fish Bay",6,30,28.4909880952381,0,0
"TCRMP",2008,19,"Fish Bay",6,30,27.3802708333333,0,0
"TCRMP",2009,19,"Fish Bay",6,30,26.7645580357143,0,0
"TCRMP",2010,19,"Fish Bay",6,30,28.733625,0,0
"TCRMP",2011,19,"Fish Bay",6,30,27.6248541666667,0,0
"TCRMP",2012,19,"Fish Bay",6,30,27.6422276785714,0,0
"TCRMP",2013,19,"Fish Bay",6,30,27.857,0,0
"TCRMP",2014,19,"Fish Bay",6,30,27.8141383928572,0,0
"TCRMP",2015,19,"Fish Bay",6,30,28.0117961309524,0,0
"TCRMP",2016,19,"Fish Bay",6,30,28.1461294642857,0,0
"TCRMP",2017,19,"Fish Bay",6,30,27.7040699404762,0,0
"TCRMP",2007,20,"Fish Bay",6,30,28.8356026785714,0,0
"TCRMP",2008,20,"Fish Bay",6,30,27.7914166666667,0,0
"TCRMP",2009,20,"Fish Bay",6,30,26.8554895833333,0,0
"TCRMP",2010,20,"Fish Bay",6,30,28.8027276785714,0,0
"TCRMP",2011,20,"Fish Bay",6,30,27.3968020833333,0,0
"TCRMP",2012,20,"Fish Bay",6,30,28.0702916666667,0,0
"TCRMP",2013,20,"Fish Bay",6,30,28.2393511904762,0,0
"TCRMP",2014,20,"Fish Bay",6,30,27.5258392857143,0,0
"TCRMP",2015,20,"Fish Bay",6,30,27.8594092261905,0,0
"TCRMP",2016,20,"Fish Bay",6,30,28.4509866071429,0,0
"TCRMP",2017,20,"Fish Bay",6,30,28.211087797619,0,0
"TCRMP",2007,21,"Fish Bay",6,30,29.2252886904762,0,0
"TCRMP",2008,21,"Fish Bay",6,30,28.2396071428572,0,0
